timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1688658273487,541,Create User,200,OK,DB 2-1,text,true,,250,413,169,278,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/create_user,541,0,229
1688658273495,536,Create User,200,OK,DB 2-4,text,true,,250,413,169,278,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/create_user,536,0,222
1688658273507,525,Create User,200,OK,DB 2-8,text,true,,250,413,169,278,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/create_user,525,0,207
1688658273510,526,Create User,200,OK,DB 2-9,text,true,,250,413,169,278,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/create_user,526,0,209
1688658273498,538,Create User,200,OK,DB 2-5,text,true,,250,413,169,278,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/create_user,538,0,220
1688658273501,540,Create User,200,OK,DB 2-6,text,true,,250,413,170,280,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/create_user,540,0,220
1688658273526,515,Create User,200,OK,DB 2-14,text,true,,250,413,171,281,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/create_user,515,0,202
1688658273493,554,Create User,200,OK,DB 2-3,text,true,,250,413,172,284,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/create_user,554,0,233
1688658273520,527,Create User,200,OK,DB 2-12,text,true,,250,413,172,284,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/create_user,527,0,201
1688658273544,504,Create User,200,OK,DB 2-20,text,true,,250,413,173,285,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/create_user,504,0,197
1688658273504,545,Create User,200,OK,DB 2-7,text,true,,250,413,173,285,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/create_user,545,0,217
1688658273533,521,Create User,200,OK,DB 2-16,text,true,,250,413,175,288,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/create_user,521,0,201
1688658273516,539,Create User,200,OK,DB 2-11,text,true,,250,413,175,288,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/create_user,539,0,216
1688658273529,526,Create User,200,OK,DB 2-15,text,true,,250,413,175,288,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/create_user,526,0,201
1688658273490,570,Create User,200,OK,DB 2-2,text,true,,250,413,176,290,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/create_user,570,0,239
1688658273513,548,Create User,200,OK,DB 2-10,text,true,,250,413,177,292,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/create_user,548,0,218
1688658273523,540,Create User,200,OK,DB 2-13,text,true,,250,413,178,294,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/create_user,540,0,210
1688658273535,537,Create User,200,OK,DB 2-17,text,true,,250,413,180,297,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/create_user,537,0,207
