timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1688655276964,421,/static,200,OK,Static 1-6,text,true,,720,158,136,229,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,421,utf-8,1,0,DESKTOP-JMD9GU4,0,214
1688655276974,411,/static,200,OK,Static 1-9,text,true,,720,158,136,229,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,411,utf-8,1,0,DESKTOP-JMD9GU4,0,205
1688655276951,434,/static,200,OK,Static 1-2,text,true,,720,158,136,229,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,434,utf-8,1,0,DESKTOP-JMD9GU4,0,225
1688655276957,429,/static,200,OK,Static 1-4,text,true,,720,158,136,229,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,429,utf-8,1,0,DESKTOP-JMD9GU4,0,222
1688655276993,397,/static,200,OK,Static 1-15,text,true,,720,158,137,231,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,397,utf-8,1,0,DESKTOP-JMD9GU4,0,197
1688655276988,404,/static,200,OK,Static 1-13,text,true,,720,158,137,231,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,404,utf-8,1,0,DESKTOP-JMD9GU4,0,200
1688655276949,447,/static,200,OK,Static 1-1,text,true,,720,158,139,235,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,447,utf-8,1,0,DESKTOP-JMD9GU4,0,237
1688655276970,426,/static,200,OK,Static 1-8,text,true,,720,158,139,235,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,426,utf-8,1,0,DESKTOP-JMD9GU4,0,216
1688655276954,443,/static,200,OK,Static 1-3,text,true,,720,158,139,235,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,443,utf-8,1,0,DESKTOP-JMD9GU4,0,233
1688655276980,417,/static,200,OK,Static 1-11,text,true,,720,158,139,235,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,417,utf-8,1,0,DESKTOP-JMD9GU4,0,207
1688655276967,433,/static,200,OK,Static 1-7,text,true,,720,158,140,236,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,433,utf-8,1,0,DESKTOP-JMD9GU4,0,221
1688655276996,408,/static,200,OK,Static 1-16,text,true,,720,158,141,238,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,408,utf-8,1,0,DESKTOP-JMD9GU4,0,203
1688655276977,429,/static,200,OK,Static 1-10,text,true,,720,158,142,239,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,429,utf-8,1,0,DESKTOP-JMD9GU4,0,214
1688655276961,446,/static,200,OK,Static 1-5,text,true,,720,158,142,239,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,446,utf-8,1,0,DESKTOP-JMD9GU4,0,231
1688655276984,423,/static,200,OK,Static 1-12,text,true,,720,158,142,239,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,423,utf-8,1,0,DESKTOP-JMD9GU4,0,210
1688655277002,411,/static,200,OK,Static 1-18,text,true,,720,158,144,242,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,411,utf-8,1,0,DESKTOP-JMD9GU4,0,204
