timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1688657205222,408,/static,200,OK,Static 1-4,text,true,,720,158,66,223,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,408,utf-8,1,0,DESKTOP-JMD9GU4,0,208
1688657205209,427,/static,200,OK,Static 1-2,text,true,,720,158,67,226,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,427,utf-8,1,0,DESKTOP-JMD9GU4,0,225
1688657205229,414,/static,200,OK,Static 1-5,text,true,,720,158,68,229,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,414,utf-8,1,0,DESKTOP-JMD9GU4,0,207
1688657205249,394,/static,200,OK,Static 1-8,text,true,,720,158,68,229,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,394,utf-8,1,0,DESKTOP-JMD9GU4,0,197
1688657205241,403,/static,200,OK,Static 1-7,text,true,,720,158,68,229,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,403,utf-8,1,0,DESKTOP-JMD9GU4,0,198
1688657205215,432,/static,200,OK,Static 1-3,text,true,,720,158,69,231,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,432,utf-8,1,0,DESKTOP-JMD9GU4,0,225
1688657205204,446,/static,200,OK,Static 1-1,text,true,,720,158,69,232,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,446,utf-8,1,0,DESKTOP-JMD9GU4,0,238
1688657205235,418,/static,200,OK,Static 1-6,text,true,,720,158,70,235,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,418,utf-8,1,0,DESKTOP-JMD9GU4,0,207
1688657205261,396,/static,200,OK,Static 1-10,text,true,,720,158,70,237,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,396,utf-8,1,0,DESKTOP-JMD9GU4,0,196
1688657205254,413,/static,200,OK,Static 1-9,text,true,,720,158,72,242,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,413,utf-8,1,0,DESKTOP-JMD9GU4,0,201
1688657205267,425,/static,200,OK,Static 1-11,text,true,,720,158,76,256,http://fargatelb-459321754.us-east-1.elb.amazonaws.com/static,,425,utf-8,1,0,DESKTOP-JMD9GU4,0,215
